,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN,TEAM_PTS,TEAM_AST,TEAM_REB,TEAM_FG,TEAM_FT,OPP_WINS
221,3119,2020-12-27,22000038,Final,1610612741,1610612744,2020,1610612741,128.0,0.512,0.742,0.415,27.0,54.0,1610612744,129.0,0.4039999999999999,0.9,0.3829999999999999,25.0,41.0,0,108.4,106.8,0.257,0.382,1,129.0,25.0,41.0,0.4039999999999999,129.0,0
222,3125,2020-12-25,22000006,Final,1610612749,1610612744,2020,1610612749,138.0,0.556,0.6920000000000001,0.556,25.0,60.0,1610612744,99.0,0.3429999999999999,0.84,0.222,14.0,43.0,1,111.1,109.6,0.257,0.857,0,99.0,14.0,43.0,0.3429999999999999,99.0,1
223,3147,2020-12-17,12000038,Final,1610612758,1610612744,2020,1610612758,105.0,0.3720000000000001,0.757,0.233,22.0,51.0,1610612744,113.0,0.424,0.833,0.465,20.0,54.0,0,107.9,116.9,0.257,0.353,1,113.0,20.0,54.0,0.424,113.0,0
224,3155,2020-12-15,12000027,Final,1610612758,1610612744,2020,1610612758,114.0,0.467,0.5770000000000001,0.357,23.0,49.0,1610612744,113.0,0.4270000000000001,0.621,0.302,28.0,53.0,1,106.7,117.5,0.257,0.353,0,113.0,28.0,53.0,0.4270000000000001,113.0,1
225,3173,2020-12-12,12000011,Final,1610612744,1610612743,2020,1610612744,107.0,0.438,0.743,0.275,25.0,39.0,1610612743,105.0,0.43,0.72,0.28,20.0,48.0,1,106.5,106.4,0.257,0.6970000000000001,1,107.0,25.0,39.0,0.438,107.0,0
226,3396,2020-03-10,21900967,Final,1610612744,1610612746,2019,1610612744,107.0,0.468,0.815,0.289,25.0,35.0,1610612746,131.0,0.5,1.0,0.455,28.0,47.0,0,106.4,116.5,0.6579999999999999,0.583,0,107.0,25.0,35.0,0.468,107.0,1
227,3416,2020-03-07,21900944,Final,1610612744,1610612755,2019,1610612744,118.0,0.55,0.75,0.36,30.0,35.0,1610612755,114.0,0.488,0.8640000000000001,0.382,29.0,41.0,1,104.7,113.8,0.6579999999999999,0.622,1,118.0,30.0,35.0,0.55,118.0,0
228,3431,2020-03-05,21900929,Final,1610612744,1610612761,2019,1610612744,113.0,0.408,0.76,0.269,34.0,52.0,1610612761,121.0,0.476,0.903,0.317,28.0,39.0,0,105.4,114.1,0.6579999999999999,0.711,0,113.0,34.0,52.0,0.408,113.0,1
229,3445,2020-03-03,21900913,Final,1610612743,1610612744,2019,1610612743,100.0,0.448,0.731,0.15,22.0,53.0,1610612744,116.0,0.512,0.636,0.439,31.0,35.0,0,102.6,116.5,0.6579999999999999,0.6759999999999999,1,116.0,31.0,35.0,0.512,116.0,0
230,3462,2020-03-01,21900901,Final,1610612744,1610612764,2019,1610612744,110.0,0.472,0.708,0.321,25.0,52.0,1610612764,124.0,0.488,0.889,0.667,24.0,34.0,0,104.1,116.3,0.6579999999999999,0.3779999999999999,0,110.0,25.0,52.0,0.472,110.0,1
231,3470,2020-02-29,21900894,Final,1610612756,1610612744,2019,1610612756,99.0,0.41,0.826,0.414,24.0,40.0,1610612744,115.0,0.471,0.75,0.3,30.0,49.0,0,105.7,110.2,0.6579999999999999,0.237,1,115.0,30.0,49.0,0.471,115.0,0
232,3484,2020-02-27,21900876,Final,1610612744,1610612747,2019,1610612744,86.0,0.425,0.9,0.281,27.0,37.0,1610612747,116.0,0.511,0.667,0.3329999999999999,24.0,44.0,0,107.5,120.7,0.6579999999999999,0.568,0,86.0,27.0,37.0,0.425,86.0,1
233,3500,2020-02-25,21900863,Final,1610612744,1610612758,2019,1610612744,94.0,0.4429999999999999,0.833,0.143,21.0,34.0,1610612758,112.0,0.526,0.5589999999999999,0.433,25.0,40.0,0,108.5,114.0,0.6579999999999999,0.528,0,94.0,21.0,34.0,0.4429999999999999,94.0,1
234,3514,2020-02-23,21900847,Final,1610612744,1610612740,2019,1610612744,101.0,0.435,0.667,0.314,28.0,48.0,1610612740,115.0,0.469,0.462,0.405,34.0,52.0,0,110.2,123.7,0.6579999999999999,0.447,0,101.0,28.0,48.0,0.435,101.0,1
235,3537,2020-02-20,21900825,Final,1610612744,1610612745,2019,1610612744,105.0,0.494,0.833,0.212,26.0,40.0,1610612745,135.0,0.529,0.909,0.51,31.0,36.0,0,109.3,115.9,0.6579999999999999,0.583,0,105.0,26.0,40.0,0.494,105.0,1
236,3548,2020-02-12,21900815,Final,1610612756,1610612744,2019,1610612756,112.0,0.462,0.933,0.3779999999999999,25.0,40.0,1610612744,106.0,0.506,0.895,0.355,27.0,38.0,1,111.1,110.0,0.6579999999999999,0.237,0,106.0,27.0,38.0,0.506,106.0,1
237,3563,2020-02-10,21900800,Final,1610612744,1610612748,2019,1610612744,101.0,0.39,0.882,0.324,23.0,40.0,1610612748,113.0,0.494,0.7140000000000001,0.364,36.0,45.0,0,111.9,113.9,0.6579999999999999,0.486,0,101.0,23.0,40.0,0.39,101.0,1
238,3578,2020-02-08,21900783,Final,1610612744,1610612747,2019,1610612744,120.0,0.517,0.652,0.406,31.0,33.0,1610612747,125.0,0.524,0.735,0.483,29.0,47.0,0,113.0,115.6,0.6579999999999999,0.568,0,120.0,31.0,33.0,0.517,120.0,1
239,3596,2020-02-05,21900757,Final,1610612751,1610612744,2019,1610612751,129.0,0.51,0.867,0.412,29.0,65.0,1610612744,88.0,0.365,0.722,0.128,20.0,34.0,1,113.9,112.9,0.6579999999999999,0.447,0,88.0,20.0,34.0,0.365,88.0,1
240,3610,2020-02-03,21900744,Final,1610612764,1610612744,2019,1610612764,117.0,0.506,0.828,0.409,28.0,35.0,1610612744,125.0,0.494,0.774,0.5,31.0,44.0,0,111.6,119.0,0.6579999999999999,0.3779999999999999,1,125.0,31.0,44.0,0.494,125.0,0
241,3624,2020-02-01,21900730,Final,1610612739,1610612744,2019,1610612739,112.0,0.4320000000000001,1.0,0.364,26.0,46.0,1610612744,131.0,0.5329999999999999,0.895,0.514,39.0,44.0,0,108.5,106.6,0.6579999999999999,0.216,1,131.0,39.0,44.0,0.5329999999999999,131.0,0
242,3641,2020-01-30,21900717,Final,1610612738,1610612744,2019,1610612738,119.0,0.477,0.909,0.429,27.0,51.0,1610612744,104.0,0.429,0.867,0.308,24.0,30.0,1,107.9,118.2,0.6579999999999999,0.583,0,104.0,24.0,30.0,0.429,104.0,1
243,3651,2020-01-28,21900702,Final,1610612755,1610612744,2019,1610612755,115.0,0.512,0.769,0.344,28.0,44.0,1610612744,104.0,0.425,0.7140000000000001,0.375,29.0,40.0,1,107.3,104.2,0.6579999999999999,0.622,0,104.0,29.0,40.0,0.425,104.0,1
244,3687,2020-01-24,21900679,Final,1610612744,1610612754,2019,1610612744,118.0,0.488,0.826,0.487,31.0,38.0,1610612754,129.0,0.575,0.923,0.607,35.0,36.0,0,105.9,108.6,0.6579999999999999,0.6759999999999999,0,118.0,31.0,38.0,0.488,118.0,1
245,3702,2020-01-22,21900665,Final,1610612744,1610612762,2019,1610612744,96.0,0.3979999999999999,0.833,0.261,20.0,37.0,1610612762,129.0,0.5379999999999999,0.522,0.425,31.0,56.0,0,104.7,119.4,0.6579999999999999,0.486,0,96.0,20.0,37.0,0.3979999999999999,96.0,1
246,3717,2020-01-20,21900652,Final,1610612757,1610612744,2019,1610612757,129.0,0.44,0.9,0.318,21.0,54.0,1610612744,124.0,0.414,0.8640000000000001,0.25,30.0,60.0,1,103.6,108.0,0.6579999999999999,0.568,0,124.0,30.0,60.0,0.414,124.0,1
247,3728,2020-01-18,21900634,Final,1610612744,1610612753,2019,1610612744,109.0,0.457,1.0,0.3,25.0,44.0,1610612753,95.0,0.4529999999999999,0.615,0.29,21.0,46.0,1,104.8,106.2,0.6579999999999999,0.444,1,109.0,25.0,44.0,0.457,109.0,0
248,3741,2020-01-16,21900617,Final,1610612744,1610612743,2019,1610612744,131.0,0.442,0.871,0.444,36.0,42.0,1610612743,134.0,0.47,0.885,0.486,31.0,56.0,0,102.2,112.8,0.6579999999999999,0.6759999999999999,0,131.0,36.0,42.0,0.442,131.0,1
249,3757,2020-01-14,21900602,Final,1610612744,1610612742,2019,1610612744,97.0,0.4479999999999999,0.769,0.281,27.0,36.0,1610612742,124.0,0.51,0.619,0.351,23.0,53.0,0,104.1,112.9,0.6579999999999999,0.472,0,97.0,27.0,36.0,0.4479999999999999,97.0,1
250,3770,2020-01-12,21900588,Final,1610612763,1610612744,2019,1610612763,122.0,0.45,0.84,0.314,33.0,60.0,1610612744,102.0,0.38,0.7140000000000001,0.5,23.0,47.0,1,105.2,120.8,0.6579999999999999,0.5,0,102.0,23.0,47.0,0.38,102.0,1
251,3789,2020-01-10,21900576,Final,1610612746,1610612744,2019,1610612746,109.0,0.488,0.727,0.282,27.0,54.0,1610612744,100.0,0.385,0.72,0.205,28.0,46.0,1,105.8,118.1,0.6579999999999999,0.583,0,100.0,28.0,46.0,0.385,100.0,1
252,3802,2020-01-08,21900562,Final,1610612744,1610612749,2019,1610612744,98.0,0.379,0.85,0.395,29.0,52.0,1610612749,107.0,0.402,0.875,0.22,22.0,47.0,0,107.2,114.3,0.6579999999999999,0.7140000000000001,0,98.0,29.0,52.0,0.379,98.0,1
253,3817,2020-01-06,21900547,Final,1610612758,1610612744,2019,1610612758,111.0,0.481,0.7829999999999999,0.5,27.0,43.0,1610612744,98.0,0.395,0.7809999999999999,0.192,19.0,44.0,1,105.3,108.5,0.6579999999999999,0.528,0,98.0,19.0,44.0,0.395,98.0,1
254,3832,2020-01-04,21900532,Final,1610612744,1610612765,2019,1610612744,104.0,0.402,0.8440000000000001,0.524,26.0,42.0,1610612765,111.0,0.518,0.875,0.407,24.0,46.0,0,105.5,107.6,0.6579999999999999,0.471,0,104.0,26.0,42.0,0.402,104.0,1
255,3844,2020-01-02,21900512,Final,1610612750,1610612744,2019,1610612750,99.0,0.4,0.588,0.302,22.0,52.0,1610612744,84.0,0.429,0.7140000000000001,0.15,20.0,43.0,1,109.3,106.1,0.6579999999999999,0.4589999999999999,0,84.0,20.0,43.0,0.429,84.0,1
256,3858,2019-12-31,21900502,Final,1610612759,1610612744,2019,1610612759,117.0,0.469,0.765,0.452,30.0,53.0,1610612744,113.0,0.458,0.722,0.444,31.0,44.0,1,108.2,118.3,0.6579999999999999,0.5529999999999999,0,113.0,31.0,44.0,0.458,113.0,1
257,3881,2019-12-28,21900482,Final,1610612744,1610612742,2019,1610612744,121.0,0.489,0.765,0.462,28.0,42.0,1610612742,141.0,0.522,1.0,0.471,35.0,46.0,0,106.1,114.6,0.6579999999999999,0.472,0,121.0,28.0,42.0,0.489,121.0,1
258,3890,2019-12-27,21900471,Final,1610612744,1610612756,2019,1610612744,105.0,0.413,0.8,0.3329999999999999,22.0,41.0,1610612756,96.0,0.467,0.792,0.212,22.0,49.0,1,104.7,115.3,0.6579999999999999,0.237,1,105.0,22.0,41.0,0.413,105.0,0
259,3899,2019-12-25,21900457,Final,1610612744,1610612745,2019,1610612744,116.0,0.471,0.893,0.321,27.0,54.0,1610612745,104.0,0.37,0.875,0.314,19.0,49.0,1,101.0,118.8,0.6579999999999999,0.583,1,116.0,27.0,54.0,0.471,116.0,0
260,3912,2019-12-23,21900454,Final,1610612744,1610612750,2019,1610612744,113.0,0.4370000000000001,0.833,0.4,27.0,55.0,1610612750,104.0,0.402,0.7929999999999999,0.324,16.0,40.0,1,99.3,112.0,0.6579999999999999,0.4589999999999999,1,113.0,27.0,55.0,0.4370000000000001,113.0,0
261,3936,2019-12-20,21900429,Final,1610612744,1610612740,2019,1610612744,106.0,0.434,0.96,0.303,25.0,47.0,1610612740,102.0,0.419,0.652,0.265,23.0,48.0,1,99.2,106.8,0.6579999999999999,0.447,1,106.0,25.0,47.0,0.434,106.0,0
262,3949,2019-12-18,21900415,Final,1610612757,1610612744,2019,1610612757,122.0,0.4539999999999999,0.893,0.29,19.0,57.0,1610612744,112.0,0.3979999999999999,0.609,0.421,24.0,50.0,1,98.4,111.8,0.6579999999999999,0.568,0,112.0,24.0,50.0,0.3979999999999999,112.0,1
263,3968,2019-12-15,21900393,Final,1610612744,1610612758,2019,1610612744,79.0,0.395,0.722,0.24,24.0,25.0,1610612758,100.0,0.603,0.875,0.455,27.0,38.0,0,100.2,104.3,0.6579999999999999,0.528,0,79.0,24.0,25.0,0.395,79.0,1
264,3983,2019-12-13,21900379,Final,1610612762,1610612744,2019,1610612762,114.0,0.4679999999999999,0.774,0.421,22.0,43.0,1610612744,106.0,0.451,0.682,0.31,19.0,48.0,1,100.5,109.4,0.6579999999999999,0.486,0,106.0,19.0,48.0,0.451,106.0,1
265,4000,2019-12-11,21900366,Final,1610612744,1610612752,2019,1610612744,122.0,0.433,0.733,0.27,27.0,46.0,1610612752,124.0,0.478,0.765,0.414,25.0,58.0,0,97.7,97.6,0.6579999999999999,0.243,0,122.0,27.0,46.0,0.433,122.0,1
266,4013,2019-12-09,21900351,Final,1610612744,1610612763,2019,1610612744,102.0,0.376,0.84,0.407,23.0,46.0,1610612763,110.0,0.5,0.765,0.375,29.0,42.0,0,98.9,107.4,0.6579999999999999,0.5,0,102.0,23.0,46.0,0.376,102.0,1
267,4032,2019-12-06,21900325,Final,1610612741,1610612744,2019,1610612741,98.0,0.4429999999999999,0.6,0.415,21.0,37.0,1610612744,100.0,0.535,0.682,0.375,24.0,39.0,0,98.9,105.1,0.6579999999999999,0.27,1,100.0,24.0,39.0,0.535,100.0,0
268,4041,2019-12-04,21900306,Final,1610612766,1610612744,2019,1610612766,106.0,0.46,0.625,0.4379999999999999,30.0,44.0,1610612744,91.0,0.462,0.667,0.391,18.0,37.0,1,99.8,103.5,0.6579999999999999,0.5,0,91.0,18.0,37.0,0.462,91.0,1
269,4101,2014-05-03,41300167,Final,1610612746,1610612744,2013,1610612746,126.0,0.5539999999999999,0.7879999999999999,0.3329999999999999,26.0,38.0,1610612744,121.0,0.494,0.8290000000000001,0.56,25.0,37.0,1,109.9,108.9,0.677,0.8059999999999999,0,121.0,25.0,37.0,0.494,121.0,1
270,4107,2014-05-01,41300166,Final,1610612744,1610612746,2013,1610612744,100.0,0.3929999999999999,0.622,0.292,20.0,50.0,1610612746,99.0,0.3720000000000001,0.727,0.324,22.0,53.0,1,109.8,111.0,0.677,0.8059999999999999,1,100.0,20.0,50.0,0.3929999999999999,100.0,0
271,4113,2014-04-29,41300165,Final,1610612746,1610612744,2013,1610612746,113.0,0.487,0.7559999999999999,0.4,20.0,41.0,1610612744,103.0,0.471,0.684,0.385,24.0,42.0,1,112.5,110.4,0.677,0.8059999999999999,0,103.0,24.0,42.0,0.471,103.0,1
272,4118,2014-04-27,41300164,Final,1610612744,1610612746,2013,1610612744,118.0,0.5539999999999999,0.75,0.469,32.0,34.0,1610612746,97.0,0.429,0.875,0.3229999999999999,20.0,32.0,1,110.9,111.9,0.677,0.8059999999999999,1,118.0,32.0,34.0,0.5539999999999999,118.0,0
273,4130,2014-04-24,41300163,Final,1610612744,1610612746,2013,1610612744,96.0,0.416,0.667,0.1939999999999999,26.0,52.0,1610612746,98.0,0.465,0.435,0.286,25.0,47.0,0,110.3,113.5,0.677,0.8059999999999999,0,96.0,26.0,52.0,0.416,96.0,1
274,4138,2014-04-21,41300162,Final,1610612746,1610612744,2013,1610612746,138.0,0.5660000000000001,0.914,0.48,29.0,34.0,1610612744,98.0,0.474,0.815,0.211,18.0,36.0,1,112.7,111.5,0.677,0.8059999999999999,0,98.0,18.0,36.0,0.474,98.0,1
275,4144,2014-04-19,41300161,Final,1610612746,1610612744,2013,1610612746,105.0,0.424,0.657,0.455,24.0,42.0,1610612744,109.0,0.444,0.72,0.407,26.0,48.0,0,110.2,111.9,0.677,0.8059999999999999,1,109.0,26.0,48.0,0.444,109.0,0
276,4161,2014-04-16,21301230,Final,1610612743,1610612744,2013,1610612743,112.0,0.44,0.8290000000000001,0.265,23.0,42.0,1610612744,116.0,0.489,0.5710000000000001,0.348,27.0,45.0,0,108.6,108.0,0.677,0.531,1,116.0,27.0,45.0,0.489,116.0,0
277,4173,2014-04-14,21301213,Final,1610612744,1610612750,2013,1610612744,130.0,0.485,0.895,0.405,31.0,51.0,1610612750,120.0,0.531,0.7879999999999999,0.5329999999999999,37.0,43.0,1,104.6,107.4,0.677,0.519,1,130.0,31.0,51.0,0.485,130.0,0
278,4178,2014-04-13,21301201,Final,1610612757,1610612744,2013,1610612757,119.0,0.5,0.7190000000000001,0.417,26.0,46.0,1610612744,117.0,0.484,0.75,0.4589999999999999,22.0,38.0,1,104.4,100.0,0.677,0.517,0,117.0,22.0,38.0,0.484,117.0,1
279,4201,2014-04-11,21301188,Final,1610612747,1610612744,2013,1610612747,95.0,0.3929999999999999,0.8,0.321,23.0,42.0,1610612744,112.0,0.489,0.6920000000000001,0.52,27.0,57.0,0,103.5,109.3,0.677,0.5,1,112.0,27.0,57.0,0.489,112.0,0
280,4203,2014-04-10,21301175,Final,1610612744,1610612743,2013,1610612744,99.0,0.455,0.867,0.261,19.0,38.0,1610612743,100.0,0.375,0.632,0.294,23.0,63.0,0,104.9,108.1,0.677,0.531,0,99.0,19.0,38.0,0.455,99.0,1
281,4228,2014-04-06,21301155,Final,1610612744,1610612762,2013,1610612744,130.0,0.578,1.0,0.515,34.0,45.0,1610612762,102.0,0.4529999999999999,0.7140000000000001,0.308,27.0,37.0,1,101.3,92.0,0.677,0.469,1,130.0,34.0,45.0,0.578,130.0,0
282,4249,2014-04-04,21301141,Final,1610612744,1610612758,2013,1610612744,102.0,0.452,0.667,0.3329999999999999,25.0,57.0,1610612758,69.0,0.321,0.72,0.1,12.0,44.0,1,100.9,99.8,0.677,0.3670000000000001,1,102.0,25.0,57.0,0.452,102.0,0
283,4262,2014-04-02,21301123,Final,1610612759,1610612744,2013,1610612759,111.0,0.53,0.8640000000000001,0.211,29.0,45.0,1610612744,90.0,0.424,1.0,0.381,21.0,33.0,1,102.7,111.7,0.677,0.758,0,90.0,21.0,33.0,0.424,90.0,1
284,4267,2014-04-01,21301112,Final,1610612742,1610612744,2013,1610612742,120.0,0.49,0.75,0.467,27.0,43.0,1610612744,122.0,0.5710000000000001,0.5,0.484,33.0,44.0,0,101.8,107.8,0.677,0.387,1,122.0,33.0,44.0,0.5710000000000001,122.0,0
285,4284,2014-03-30,21301098,Final,1610612744,1610612752,2013,1610612744,84.0,0.354,0.818,0.3229999999999999,14.0,46.0,1610612752,89.0,0.4,0.889,0.36,15.0,40.0,0,104.5,103.7,0.677,0.7,0,84.0,14.0,46.0,0.354,84.0,1
286,4304,2014-03-28,21301086,Final,1610612744,1610612763,2013,1610612744,100.0,0.494,0.7859999999999999,0.45,22.0,43.0,1610612763,93.0,0.506,0.563,0.1669999999999999,24.0,33.0,1,105.3,96.3,0.677,0.679,1,100.0,22.0,43.0,0.494,100.0,0
287,4346,2014-03-22,21301038,Final,1610612744,1610612759,2013,1610612744,90.0,0.4029999999999999,0.862,0.2,21.0,54.0,1610612759,99.0,0.3929999999999999,0.76,0.357,24.0,40.0,0,106.1,113.8,0.677,0.758,0,90.0,21.0,54.0,0.4029999999999999,90.0,1
288,4361,2014-03-20,21301021,Final,1610612744,1610612749,2013,1610612744,115.0,0.5379999999999999,0.84,0.296,26.0,42.0,1610612749,110.0,0.488,0.7440000000000001,0.25,23.0,36.0,1,104.4,103.1,0.677,0.552,1,115.0,26.0,42.0,0.5379999999999999,115.0,0
289,4376,2014-03-18,21301007,Final,1610612744,1610612753,2013,1610612744,103.0,0.451,0.905,0.37,21.0,44.0,1610612753,89.0,0.455,0.75,0.308,22.0,40.0,1,106.7,99.9,0.677,0.387,1,103.0,21.0,44.0,0.451,103.0,0
290,4391,2014-03-16,21300994,Final,1610612757,1610612744,2013,1610612757,112.0,0.42,0.867,0.429,25.0,48.0,1610612744,113.0,0.477,0.818,0.3670000000000001,17.0,41.0,0,103.7,104.5,0.677,0.517,1,113.0,17.0,41.0,0.477,113.0,0
291,4408,2014-03-14,21300980,Final,1610612744,1610612739,2013,1610612744,94.0,0.455,0.684,0.379,23.0,42.0,1610612739,103.0,0.488,0.722,0.455,19.0,41.0,0,104.7,97.6,0.677,0.2189999999999999,0,94.0,23.0,42.0,0.455,94.0,1
292,4422,2014-03-12,21300967,Final,1610612746,1610612744,2013,1610612746,111.0,0.489,0.708,0.444,23.0,49.0,1610612744,98.0,0.439,0.72,0.381,27.0,36.0,1,104.2,112.3,0.677,0.8059999999999999,0,98.0,27.0,36.0,0.439,98.0,1
293,4429,2014-03-11,21300956,Final,1610612744,1610612742,2013,1610612744,108.0,0.513,0.8240000000000001,0.48,26.0,46.0,1610612742,85.0,0.366,0.645,0.278,18.0,40.0,1,103.6,107.6,0.677,0.387,1,108.0,26.0,46.0,0.513,108.0,0
294,4445,2014-03-09,21300942,Final,1610612744,1610612756,2013,1610612744,113.0,0.529,0.619,0.455,27.0,35.0,1610612756,107.0,0.48,0.893,0.476,21.0,41.0,1,102.4,108.6,0.677,0.344,1,113.0,27.0,35.0,0.529,113.0,0
295,4462,2014-03-07,21300927,Final,1610612744,1610612737,2013,1610612744,111.0,0.5379999999999999,0.792,0.316,28.0,44.0,1610612737,97.0,0.4529999999999999,0.846,0.235,26.0,36.0,1,102.3,98.2,0.677,0.655,1,111.0,28.0,44.0,0.5379999999999999,111.0,0
296,4469,2014-03-05,21300907,Final,1610612738,1610612744,2013,1610612738,88.0,0.395,0.8079999999999999,0.2689999999999999,19.0,40.0,1610612744,108.0,0.469,0.917,0.179,28.0,45.0,0,103.8,97.8,0.677,0.467,1,108.0,28.0,45.0,0.469,108.0,0
297,4477,2014-03-04,21300899,Final,1610612754,1610612744,2013,1610612754,96.0,0.419,0.955,0.188,16.0,43.0,1610612744,98.0,0.44,0.667,0.5,24.0,44.0,0,104.9,100.8,0.677,0.581,1,98.0,24.0,44.0,0.44,98.0,0
298,4491,2014-03-02,21300884,Final,1610612761,1610612744,2013,1610612761,104.0,0.481,0.87,0.364,28.0,39.0,1610612744,98.0,0.42,0.8,0.348,25.0,41.0,1,105.3,104.4,0.677,0.355,0,98.0,25.0,41.0,0.42,98.0,1
299,4508,2014-02-28,21300869,Final,1610612752,1610612744,2013,1610612752,103.0,0.379,0.913,0.4,14.0,50.0,1610612744,126.0,0.478,0.774,0.4,25.0,49.0,0,100.2,100.8,0.677,0.7,1,126.0,25.0,49.0,0.478,126.0,0
300,4519,2014-02-26,21300855,Final,1610612741,1610612744,2013,1610612741,103.0,0.446,0.8,0.357,24.0,56.0,1610612744,83.0,0.357,0.818,0.238,17.0,41.0,1,101.4,93.9,0.677,0.552,0,83.0,17.0,41.0,0.357,83.0,1
301,4535,2014-02-24,21300842,Final,1610612765,1610612744,2013,1610612765,96.0,0.4039999999999999,0.667,0.308,26.0,45.0,1610612744,104.0,0.4629999999999999,0.682,0.419,27.0,44.0,0,102.1,104.0,0.677,0.3329999999999999,1,104.0,27.0,44.0,0.4629999999999999,104.0,0
302,4554,2014-02-22,21300832,Final,1610612744,1610612751,2013,1610612744,93.0,0.435,0.765,0.3,26.0,50.0,1610612751,86.0,0.41,0.833,0.095,11.0,39.0,1,101.3,97.9,0.677,0.516,1,93.0,26.0,50.0,0.435,93.0,0
303,4567,2014-02-20,21300814,Final,1610612744,1610612745,2013,1610612744,102.0,0.3979999999999999,0.792,0.3329999999999999,18.0,49.0,1610612745,99.0,0.366,0.64,0.3,24.0,60.0,1,101.4,106.5,0.677,0.5479999999999999,1,102.0,18.0,49.0,0.3979999999999999,102.0,0
304,4577,2014-02-19,21300810,Final,1610612758,1610612744,2013,1610612758,92.0,0.418,0.7140000000000001,0.353,13.0,49.0,1610612744,101.0,0.4529999999999999,0.833,0.158,26.0,35.0,0,103.3,97.0,0.677,0.3670000000000001,1,101.0,26.0,35.0,0.4529999999999999,101.0,0
305,4601,2014-02-12,21300788,Final,1610612744,1610612748,2013,1610612744,110.0,0.482,0.8079999999999999,0.563,22.0,43.0,1610612748,111.0,0.5379999999999999,0.68,0.455,25.0,35.0,0,101.7,104.0,0.677,0.7240000000000001,0,110.0,22.0,43.0,0.482,110.0,1
306,4615,2014-02-10,21300769,Final,1610612744,1610612755,2013,1610612744,123.0,0.489,0.833,0.414,24.0,60.0,1610612755,80.0,0.3670000000000001,0.706,0.118,15.0,38.0,1,99.1,97.5,0.677,0.452,1,123.0,24.0,60.0,0.489,123.0,0
307,4629,2014-02-08,21300754,Final,1610612756,1610612744,2013,1610612756,122.0,0.5379999999999999,0.833,0.524,16.0,45.0,1610612744,109.0,0.488,0.731,0.32,16.0,34.0,1,100.3,109.2,0.677,0.344,0,109.0,16.0,34.0,0.488,109.0,1
308,4642,2014-02-06,21300738,Final,1610612744,1610612741,2013,1610612744,102.0,0.482,0.733,0.5,24.0,39.0,1610612741,87.0,0.416,0.95,0.286,20.0,45.0,1,101.7,91.9,0.677,0.552,1,102.0,24.0,39.0,0.482,102.0,0
309,4658,2014-02-04,21300724,Final,1610612744,1610612766,2013,1610612744,75.0,0.312,0.813,0.2,18.0,50.0,1610612766,91.0,0.474,0.632,0.385,22.0,48.0,0,104.1,98.3,0.677,0.258,0,75.0,18.0,50.0,0.312,75.0,1
310,4690,2014-01-31,21300696,Final,1610612762,1610612744,2013,1610612762,90.0,0.479,0.81,0.3329999999999999,18.0,42.0,1610612744,95.0,0.375,0.792,0.385,17.0,43.0,0,104.4,102.5,0.677,0.469,1,95.0,17.0,43.0,0.375,95.0,0
311,4693,2014-01-30,21300688,Final,1610612744,1610612746,2013,1610612744,111.0,0.495,0.75,0.286,24.0,53.0,1610612746,92.0,0.408,0.647,0.3329999999999999,17.0,34.0,1,103.4,111.8,0.677,0.8059999999999999,1,111.0,24.0,53.0,0.495,111.0,0
312,4709,2014-01-28,21300673,Final,1610612744,1610612764,2013,1610612744,85.0,0.375,0.7829999999999999,0.304,19.0,47.0,1610612764,88.0,0.3779999999999999,0.667,0.455,20.0,56.0,0,106.1,100.3,0.677,0.143,0,85.0,19.0,47.0,0.375,85.0,1
313,4723,2014-01-26,21300660,Final,1610612744,1610612757,2013,1610612744,103.0,0.418,0.81,0.4,22.0,51.0,1610612757,88.0,0.337,0.7879999999999999,0.286,16.0,54.0,1,105.9,112.0,0.677,0.517,1,103.0,22.0,51.0,0.418,103.0,0
314,4745,2014-01-24,21300645,Final,1610612744,1610612750,2013,1610612744,120.0,0.551,0.867,0.409,31.0,41.0,1610612750,121.0,0.5,0.643,0.409,29.0,44.0,0,106.2,107.6,0.677,0.519,0,120.0,31.0,41.0,0.551,120.0,1
315,4772,2014-01-20,21300615,Final,1610612744,1610612754,2013,1610612744,94.0,0.407,0.7,0.3329999999999999,21.0,45.0,1610612754,102.0,0.451,0.8,0.421,19.0,52.0,0,106.2,95.9,0.677,0.581,0,94.0,21.0,45.0,0.407,94.0,1
316,4784,2014-01-18,21300599,Final,1610612740,1610612744,2013,1610612740,87.0,0.386,0.75,0.182,18.0,47.0,1610612744,97.0,0.44,0.895,0.273,17.0,43.0,0,107.3,97.5,0.677,0.233,1,97.0,17.0,43.0,0.44,97.0,0
317,4797,2014-01-17,21300592,Final,1610612760,1610612744,2013,1610612760,127.0,0.58,0.727,0.409,23.0,41.0,1610612744,121.0,0.524,0.5589999999999999,0.593,22.0,33.0,1,106.7,101.9,0.677,0.8,0,121.0,22.0,33.0,0.524,121.0,1
